level_id_ref,level_idx,session_date,created_at_ref,expiry_at_ref,side_ref,level_ref,touched_at_ref,norm_level_id,level_id_codex,level_index,level_session,created_at_codex,expiry_at_codex,sess_date,year,side_codex,sign,level_codex,touched_at_codex,anchor,cutoff,entry_allowed,has_anchor,has_cutoff,_merge
0_lower,0,2018-01-02,2018-01-02 10:30:00-05:00,2018-01-30 10:30:00-05:00,lower,6373.490089482037,,0_lower,,,,,,,,,,,,,,,,,left_only
1000_upper,1000,2021-11-22,2021-11-22 10:30:00-05:00,2021-12-20 10:30:00-05:00,upper,16894.35476143809,,1000_upper,,,,,,,,,,,,,,,,,left_only
1001_upper,1001,2021-11-23,2021-11-23 10:30:00-05:00,2021-12-21 10:30:00-05:00,upper,16602.098581775805,,1001_upper,,,,,,,,,,,,,,,,,left_only
1003_upper,1003,2021-11-25,2021-11-25 10:30:00-05:00,2021-12-23 10:30:00-05:00,upper,16560.188307727556,,1003_upper,,,,,,,,,,,,,,,,,left_only
1004_upper,1004,2021-11-26,2021-11-26 10:30:00-05:00,2021-12-27 10:30:00-05:00,upper,16511.655832947203,,1004_upper,1004:upper,1004.0,2021-11-26,2021-11-26 10:30:00-05:00,2021-12-27 10:30:00-05:00,2021-12-27,2021.0,upper,-1.0,16511.655832947203,2021-12-27 10:30:00-05:00,103.5,2021-12-27 15:00:00-05:00,True,True,True,both
100_lower,100,2018-05-23,2018-05-23 10:30:00-04:00,2018-06-20 10:30:00-04:00,lower,6792.507865165946,,100_lower,,,,,,,,,,,,,,,,,left_only
1010_lower,1010,2021-12-06,2021-12-06 10:30:00-05:00,2022-01-04 10:30:00-05:00,lower,15341.157446059236,,1010_lower,,,,,,,,,,,,,,,,,left_only
1014_upper,1014,2021-12-10,2021-12-10 10:30:00-05:00,2022-01-10 10:30:00-05:00,upper,16514.47586666108,2021-12-27 10:33:00-05:00,1014_upper,1014:upper,1014.0,2021-12-10,2021-12-10 10:30:00-05:00,2022-01-10 10:30:00-05:00,2021-12-27,2021.0,upper,-1.0,16513.72586666108,2021-12-27 10:30:00-05:00,103.5,2021-12-27 15:00:00-05:00,True,True,True,both
101_lower,101,2018-05-24,2018-05-24 10:30:00-04:00,2018-06-21 10:30:00-04:00,lower,6876.5556672694165,,101_lower,,,,,,,,,,,,,,,,,left_only
101_upper,101,2018-05-24,2018-05-24 10:30:00-04:00,2018-06-21 10:30:00-04:00,upper,7020.8193327305835,2018-05-31 11:41:00-04:00,101_upper,101:upper,101.0,2018-05-24,2018-05-24 10:30:00-04:00,2018-06-21 10:30:00-04:00,2018-05-28,2018.0,upper,-1.0,7020.8193327305835,2018-05-28 00:26:00-04:00,8.25,2018-05-28 15:00:00-04:00,True,True,True,both
1025_upper,1025,2021-12-28,2021-12-28 10:30:00-05:00,2022-01-25 10:30:00-05:00,upper,16789.716829631674,,1025_upper,,,,,,,,,,,,,,,,,left_only
1026_upper,1026,2021-12-29,2021-12-29 10:30:00-05:00,2022-01-26 10:30:00-05:00,upper,16728.14985866561,,1026_upper,,,,,,,,,,,,,,,,,left_only
1027_upper,1027,2021-12-30,2021-12-30 10:30:00-05:00,2022-01-27 10:30:00-05:00,upper,16702.91024425125,,1027_upper,,,,,,,,,,,,,,,,,left_only
1028_upper,1028,2021-12-31,2021-12-31 10:30:00-05:00,2022-01-28 10:30:00-05:00,upper,16613.365709311467,,1028_upper,,,,,,,,,,,,,,,,,left_only
1029_upper,1029,2022-01-03,2022-01-03 10:30:00-05:00,2022-01-31 10:30:00-05:00,upper,16651.24424406671,,1029_upper,,,,,,,,,,,,,,,,,left_only
102_upper,102,2018-05-25,2018-05-25 10:30:00-04:00,2018-06-22 10:30:00-04:00,upper,7020.702277372695,2018-05-31 11:41:00-04:00,102_upper,102:upper,102.0,2018-05-25,2018-05-25 10:30:00-04:00,2018-06-22 10:30:00-04:00,2018-05-28,2018.0,upper,-1.0,7020.702277372695,2018-05-28 00:26:00-04:00,8.25,2018-05-28 15:00:00-04:00,True,True,True,both
1030_upper,1030,2022-01-04,2022-01-04 10:30:00-05:00,2022-02-01 10:30:00-05:00,upper,16706.107182731805,,1030_upper,,,,,,,,,,,,,,,,,left_only
1031_upper,1031,2022-01-05,2022-01-05 10:30:00-05:00,2022-02-02 10:30:00-05:00,upper,16422.487513730935,,1031_upper,,,,,,,,,,,,,,,,,left_only
1032_upper,1032,2022-01-06,2022-01-06 10:30:00-05:00,2022-02-03 10:30:00-05:00,upper,16041.497956947846,,1032_upper,,,,,,,,,,,,,,,,,left_only
1033_upper,1033,2022-01-07,2022-01-07 10:30:00-05:00,2022-02-04 10:30:00-05:00,upper,16029.618413200533,,1033_upper,,,,,,,,,,,,,,,,,left_only
1036_upper,1036,2022-01-12,2022-01-12 10:30:00-05:00,2022-02-09 10:30:00-05:00,upper,16172.861727604915,,1036_upper,,,,,,,,,,,,,,,,,left_only
1037_upper,1037,2022-01-13,2022-01-13 10:30:00-05:00,2022-02-10 10:30:00-05:00,upper,16170.826306831586,,1037_upper,,,,,,,,,,,,,,,,,left_only
1038_upper,1038,2022-01-14,2022-01-14 10:30:00-05:00,2022-02-11 10:30:00-05:00,upper,15753.394529937035,,1038_upper,,,,,,,,,,,,,,,,,left_only
1039_upper,1039,2022-01-17,2022-01-17 10:30:00-05:00,2022-02-14 10:30:00-05:00,upper,15779.572463106602,,1039_upper,,,,,,,,,,,,,,,,,left_only
1040_upper,1040,2022-01-18,2022-01-18 10:30:00-05:00,2022-02-15 10:30:00-05:00,upper,15612.41588863101,,1040_upper,,,,,,,,,,,,,,,,,left_only
1041_upper,1041,2022-01-19,2022-01-19 10:30:00-05:00,2022-02-16 10:30:00-05:00,upper,15540.730458910595,,1041_upper,,,,,,,,,,,,,,,,,left_only
1042_upper,1042,2022-01-20,2022-01-20 10:30:00-05:00,2022-02-17 10:30:00-05:00,upper,15455.183473815605,,1042_upper,,,,,,,,,,,,,,,,,left_only
104_lower,104,2018-05-29,2018-05-29 10:30:00-04:00,2018-06-26 10:30:00-04:00,lower,6866.679818204588,,104_lower,,,,,,,,,,,,,,,,,left_only
1051_upper,1051,2022-02-02,2022-02-02 10:30:00-05:00,2022-03-02 10:30:00-05:00,upper,15399.958726868334,,1051_upper,,,,,,,,,,,,,,,,,left_only
1056_upper,1056,2022-02-09,2022-02-09 10:30:00-05:00,2022-03-09 10:30:00-05:00,upper,15134.779870791575,,1056_upper,,,,,,,,,,,,,,,,,left_only
1057_upper,1057,2022-02-10,2022-02-10 10:30:00-05:00,2022-03-10 10:30:00-05:00,upper,15134.83427177959,,1057_upper,,,,,,,,,,,,,,,,,left_only
1058_upper,1058,2022-02-11,2022-02-11 10:30:00-05:00,2022-03-11 10:30:00-05:00,upper,14980.41643790407,,1058_upper,,,,,,,,,,,,,,,,,left_only
105_lower,105,2018-05-30,2018-05-30 10:30:00-04:00,2018-06-27 10:30:00-04:00,lower,6901.774734242919,,105_lower,,,,,,,,,,,,,,,,,left_only
1060_upper,1060,2022-02-15,2022-02-15 10:30:00-05:00,2022-03-15 10:30:00-04:00,upper,14714.002889362571,,1060_upper,,,,,,,,,,,,,,,,,left_only
1061_upper,1061,2022-02-16,2022-02-16 10:30:00-05:00,2022-03-16 10:30:00-04:00,upper,14745.809156853826,,1061_upper,,,,,,,,,,,,,,,,,left_only
1062_upper,1062,2022-02-17,2022-02-17 10:30:00-05:00,2022-03-17 10:30:00-04:00,upper,14710.565488273282,,1062_upper,,,,,,,,,,,,,,,,,left_only
1063_upper,1063,2022-02-18,2022-02-18 10:30:00-05:00,2022-03-18 10:30:00-04:00,upper,14460.351793850026,,1063_upper,,,,,,,,,,,,,,,,,left_only
1067_lower,1067,2022-02-24,2022-02-24 10:30:00-05:00,2022-03-24 10:30:00-04:00,lower,12687.454541880226,,1067_lower,,,,,,,,,,,,,,,,,left_only
106_lower,106,2018-05-31,2018-05-31 10:30:00-04:00,2018-06-28 10:30:00-04:00,lower,6931.711288614173,,106_lower,,,,,,,,,,,,,,,,,left_only
1075_lower,1075,2022-03-08,2022-03-08 10:30:00-05:00,2022-04-05 10:30:00-04:00,lower,12907.02956336146,,1075_lower,,,,,,,,,,,,,,,,,left_only
107_lower,107,2018-06-01,2018-06-01 10:30:00-04:00,2018-06-29 10:30:00-04:00,lower,6952.93840494008,,107_lower,,,,,,,,,,,,,,,,,left_only
1080_lower,1080,2022-03-15,2022-03-15 10:30:00-04:00,2022-04-12 10:30:00-04:00,lower,12855.18959782477,,1080_lower,,,,,,,,,,,,,,,,,left_only
1081_lower,1081,2022-03-16,2022-03-16 10:30:00-04:00,2022-04-13 10:30:00-04:00,lower,13332.960890720062,,1081_lower,,,,,,,,,,,,,,,,,left_only
1082_lower,1082,2022-03-17,2022-03-17 10:30:00-04:00,2022-04-14 10:30:00-04:00,lower,13596.225486118692,,1082_lower,,,,,,,,,,,,,,,,,left_only
1090_upper,1090,2022-03-29,2022-03-29 10:30:00-04:00,2022-04-27 10:30:00-04:00,upper,15419.596368688872,,1090_upper,,,,,,,,,,,,,,,,,left_only
1091_upper,1091,2022-03-30,2022-03-30 10:30:00-04:00,2022-04-28 10:30:00-04:00,upper,15381.096100785491,,1091_upper,,,,,,,,,,,,,,,,,left_only
1092_upper,1092,2022-03-31,2022-03-31 10:30:00-04:00,2022-04-29 10:30:00-04:00,upper,15288.11946319778,,1092_upper,,,,,,,,,,,,,,,,,left_only
1094_upper,1094,2022-04-04,2022-04-04 10:30:00-04:00,2022-05-03 10:30:00-04:00,upper,15210.822988118556,,1094_upper,,,,,,,,,,,,,,,,,left_only
1095_upper,1095,2022-04-05,2022-04-05 10:30:00-04:00,2022-05-04 10:30:00-04:00,upper,15353.762032073411,,1095_upper,,,,,,,,,,,,,,,,,left_only
1096_upper,1096,2022-04-06,2022-04-06 10:30:00-04:00,2022-05-05 10:30:00-04:00,upper,14858.530609687708,,1096_upper,,,,,,,,,,,,,,,,,left_only
1097_upper,1097,2022-04-07,2022-04-07 10:30:00-04:00,2022-05-06 10:30:00-04:00,upper,14760.919748667478,,1097_upper,,,,,,,,,,,,,,,,,left_only
1098_upper,1098,2022-04-08,2022-04-08 10:30:00-04:00,2022-05-09 10:30:00-04:00,upper,14700.978900592228,,1098_upper,,,,,,,,,,,,,,,,,left_only
1099_upper,1099,2022-04-11,2022-04-11 10:30:00-04:00,2022-05-10 10:30:00-04:00,upper,14385.664489657927,,1099_upper,,,,,,,,,,,,,,,,,left_only
1100_upper,1100,2022-04-12,2022-04-12 10:30:00-04:00,2022-05-11 10:30:00-04:00,upper,14477.03675160166,,1100_upper,,,,,,,,,,,,,,,,,left_only
1102_upper,1102,2022-04-14,2022-04-14 10:30:00-04:00,2022-05-13 10:30:00-04:00,upper,14476.739663522374,,1102_upper,,,,,,,,,,,,,,,,,left_only
1105_upper,1105,2022-04-20,2022-04-20 10:30:00-04:00,2022-05-18 10:30:00-04:00,upper,14524.782987229932,,1105_upper,,,,,,,,,,,,,,,,,left_only
1106_upper,1106,2022-04-21,2022-04-21 10:30:00-04:00,2022-05-19 10:30:00-04:00,upper,14454.48467484182,,1106_upper,,,,,,,,,,,,,,,,,left_only
1107_upper,1107,2022-04-22,2022-04-22 10:30:00-04:00,2022-05-20 10:30:00-04:00,upper,14002.77058850537,,1107_upper,,,,,,,,,,,,,,,,,left_only
1108_upper,1108,2022-04-25,2022-04-25 10:30:00-04:00,2022-05-23 10:30:00-04:00,upper,13611.912315679105,,1108_upper,,,,,,,,,,,,,,,,,left_only
1109_upper,1109,2022-04-26,2022-04-26 10:30:00-04:00,2022-05-24 10:30:00-04:00,upper,13751.804831157271,,1109_upper,,,,,,,,,,,,,,,,,left_only
110_lower,110,2018-06-06,2018-06-06 10:30:00-04:00,2018-07-04 10:30:00-04:00,lower,7113.548300765226,2018-06-08 04:10:00-04:00,110_lower,110:lower,110.0,2018-06-06,2018-06-06 10:30:00-04:00,2018-07-04 10:30:00-04:00,2018-06-08,2018.0,lower,1.0,7113.548300765226,2018-06-08 03:55:00-04:00,35.5,2018-06-08 15:00:00-04:00,True,True,True,both
110_upper,110,2018-06-06,2018-06-06 10:30:00-04:00,2018-07-04 10:30:00-04:00,upper,7231.326699234774,2018-06-07 02:32:00-04:00,110_upper,110:upper,110.0,2018-06-06,2018-06-06 10:30:00-04:00,2018-07-04 10:30:00-04:00,2018-06-07,2018.0,upper,-1.0,7231.326699234774,2018-06-06 21:46:00-04:00,8.0,2018-06-07 15:00:00-04:00,True,True,True,both
1112_upper,1112,2022-04-29,2022-04-29 10:30:00-04:00,2022-05-27 10:30:00-04:00,upper,13638.539573538186,,1112_upper,,,,,,,,,,,,,,,,,left_only
1116_upper,1116,2022-05-05,2022-05-05 10:30:00-04:00,2022-06-02 10:30:00-04:00,upper,13667.494634654062,,1116_upper,,,,,,,,,,,,,,,,,left_only
1117_upper,1117,2022-05-06,2022-05-06 10:30:00-04:00,2022-06-03 10:30:00-04:00,upper,13132.084289002432,,1117_upper,,,,,,,,,,,,,,,,,left_only
1121_lower,1121,2022-05-12,2022-05-12 10:30:00-04:00,2022-06-09 10:30:00-04:00,lower,11393.061882553657,,1121_lower,,,,,,,,,,,,,,,,,left_only
112_lower,112,2018-06-08,2018-06-08 10:30:00-04:00,2018-07-06 10:30:00-04:00,lower,7092.637083155865,2018-06-25 10:12:00-04:00,112_lower,112:lower,112.0,2018-06-08,2018-06-08 10:30:00-04:00,2018-07-06 10:30:00-04:00,2018-06-25,2018.0,lower,1.0,7076.387083155865,2018-06-25 11:04:00-04:00,52.25,2018-06-25 15:00:00-04:00,False,True,True,both
112_upper,112,2018-06-08,2018-06-08 10:30:00-04:00,2018-07-06 10:30:00-04:00,upper,7194.487916844135,2018-06-11 09:46:00-04:00,112_upper,112:upper,112.0,2018-06-08,2018-06-08 10:30:00-04:00,2018-07-06 10:30:00-04:00,2018-06-11,2018.0,upper,-1.0,7202.612916844135,2018-06-11 11:59:00-04:00,20.5,2018-06-11 15:00:00-04:00,False,True,True,both
1131_lower,1131,2022-05-26,2022-05-26 10:30:00-04:00,2022-06-23 10:30:00-04:00,lower,11607.310561407776,2022-06-12 21:23:00-04:00,1131_lower,1131:lower,1131.0,2022-05-26,2022-05-26 10:30:00-04:00,2022-06-23 10:30:00-04:00,2022-06-13,2022.0,lower,1.0,11607.310561407776,2022-06-12 21:21:00-04:00,68.5,2022-06-13 15:00:00-04:00,True,True,True,both
1135_upper,1135,2022-06-01,2022-06-01 10:30:00-04:00,2022-06-29 10:30:00-04:00,upper,13037.115489990736,,1135_upper,,,,,,,,,,,,,,,,,left_only
1137_upper,1137,2022-06-03,2022-06-03 10:30:00-04:00,2022-07-01 10:30:00-04:00,upper,12904.501850184148,,1137_upper,,,,,,,,,,,,,,,,,left_only
1138_upper,1138,2022-06-06,2022-06-06 10:30:00-04:00,2022-07-04 10:30:00-04:00,upper,12987.523687570723,,1138_upper,,,,,,,,,,,,,,,,,left_only
1140_upper,1140,2022-06-08,2022-06-08 10:30:00-04:00,2022-07-06 10:30:00-04:00,upper,12945.209119312713,,1140_upper,,,,,,,,,,,,,,,,,left_only
1141_upper,1141,2022-06-09,2022-06-09 10:30:00-04:00,2022-07-07 10:30:00-04:00,upper,12818.929699930892,,1141_upper,,,,,,,,,,,,,,,,,left_only
1142_upper,1142,2022-06-10,2022-06-10 10:30:00-04:00,2022-07-08 10:30:00-04:00,upper,12324.17593435217,,1142_upper,,,,,,,,,,,,,,,,,left_only
1146_lower,1146,2022-06-16,2022-06-16 10:30:00-04:00,2022-07-14 10:30:00-04:00,lower,11050.70076842536,,1146_lower,,,,,,,,,,,,,,,,,left_only
1147_lower,1147,2022-06-17,2022-06-17 10:30:00-04:00,2022-07-15 10:30:00-04:00,lower,10948.875972442802,,1147_lower,,,,,,,,,,,,,,,,,left_only
1148_lower,1148,2022-06-20,2022-06-20 10:30:00-04:00,2022-07-18 10:30:00-04:00,lower,11175.195023157248,,1148_lower,,,,,,,,,,,,,,,,,left_only
1149_lower,1149,2022-06-21,2022-06-21 10:30:00-04:00,2022-07-19 10:30:00-04:00,lower,11233.16377693772,,1149_lower,,,,,,,,,,,,,,,,,left_only
1150_lower,1150,2022-06-22,2022-06-22 10:30:00-04:00,2022-07-20 10:30:00-04:00,lower,11176.778522240926,,1150_lower,,,,,,,,,,,,,,,,,left_only
1156_lower,1156,2022-06-30,2022-06-30 10:30:00-04:00,2022-07-28 10:30:00-04:00,lower,11189.521327891747,,1156_lower,,,,,,,,,,,,,,,,,left_only
1157_lower,1157,2022-07-01,2022-07-01 10:30:00-04:00,2022-07-29 10:30:00-04:00,lower,11200.58357113793,,1157_lower,,,,,,,,,,,,,,,,,left_only
1158_lower,1158,2022-07-04,2022-07-04 10:30:00-04:00,2022-08-01 10:30:00-04:00,lower,11388.92161904642,,1158_lower,,,,,,,,,,,,,,,,,left_only
1159_lower,1159,2022-07-05,2022-07-05 10:30:00-04:00,2022-08-02 10:30:00-04:00,lower,11217.834769112658,,1159_lower,,,,,,,,,,,,,,,,,left_only
115_lower,115,2018-06-13,2018-06-13 10:30:00-04:00,2018-07-11 10:30:00-04:00,lower,7199.085344323959,2018-06-18 22:11:00-04:00,115_lower,115:lower,115.0,2018-06-13,2018-06-13 10:30:00-04:00,2018-07-11 10:30:00-04:00,2018-06-14,2018.0,lower,1.0,7199.085344323959,2018-06-14 05:53:00-04:00,12.75,2018-06-14 15:00:00-04:00,True,True,True,both
1165_lower,1165,2022-07-13,2022-07-13 10:30:00-04:00,2022-08-10 10:30:00-04:00,lower,11305.490601168824,,1165_lower,,,,,,,,,,,,,,,,,left_only
1166_lower,1166,2022-07-14,2022-07-14 10:30:00-04:00,2022-08-11 10:30:00-04:00,lower,11351.541658030545,,1166_lower,,,,,,,,,,,,,,,,,left_only
1167_lower,1167,2022-07-15,2022-07-15 10:30:00-04:00,2022-08-12 10:30:00-04:00,lower,11682.89537077383,,1167_lower,,,,,,,,,,,,,,,,,left_only
1169_lower,1169,2022-07-19,2022-07-19 10:30:00-04:00,2022-08-16 10:30:00-04:00,lower,11839.543192171051,,1169_lower,,,,,,,,,,,,,,,,,left_only
1170_lower,1170,2022-07-20,2022-07-20 10:30:00-04:00,2022-08-17 10:30:00-04:00,lower,12071.40652799439,,1170_lower,,,,,,,,,,,,,,,,,left_only
1174_lower,1174,2022-07-26,2022-07-26 10:30:00-04:00,2022-08-23 10:30:00-04:00,lower,12034.15268908759,,1174_lower,,,,,,,,,,,,,,,,,left_only
1175_lower,1175,2022-07-27,2022-07-27 10:30:00-04:00,2022-08-24 10:30:00-04:00,lower,12076.532652727155,,1175_lower,,,,,,,,,,,,,,,,,left_only
1176_lower,1176,2022-07-28,2022-07-28 10:30:00-04:00,2022-08-25 10:30:00-04:00,lower,12297.134684527198,,1176_lower,,,,,,,,,,,,,,,,,left_only
1177_lower,1177,2022-07-29,2022-07-29 10:30:00-04:00,2022-08-26 10:30:00-04:00,lower,12552.810047779058,,1177_lower,,,,,,,,,,,,,,,,,left_only
1188_upper,1188,2022-08-15,2022-08-15 10:30:00-04:00,2022-09-12 10:30:00-04:00,upper,13753.179360078027,,1188_upper,,,,,,,,,,,,,,,,,left_only
1189_upper,1189,2022-08-16,2022-08-16 10:30:00-04:00,2022-09-13 10:30:00-04:00,upper,13827.796727098765,,1189_upper,,,,,,,,,,,,,,,,,left_only
1190_upper,1190,2022-08-17,2022-08-17 10:30:00-04:00,2022-09-14 10:30:00-04:00,upper,13711.849974033064,,1190_upper,,,,,,,,,,,,,,,,,left_only
1191_upper,1191,2022-08-18,2022-08-18 10:30:00-04:00,2022-09-15 10:30:00-04:00,upper,13660.859136484964,,1191_upper,,,,,,,,,,,,,,,,,left_only
1192_upper,1192,2022-08-19,2022-08-19 10:30:00-04:00,2022-09-16 10:30:00-04:00,upper,13603.127199553064,,1192_upper,,,,,,,,,,,,,,,,,left_only
1193_upper,1193,2022-08-22,2022-08-22 10:30:00-04:00,2022-09-19 10:30:00-04:00,upper,13271.95737215528,,1193_upper,,,,,,,,,,,,,,,,,left_only
1196_upper,1196,2022-08-25,2022-08-25 10:30:00-04:00,2022-09-22 10:30:00-04:00,upper,13261.560577271852,,1196_upper,,,,,,,,,,,,,,,,,left_only
1197_upper,1197,2022-08-26,2022-08-26 10:30:00-04:00,2022-09-23 10:30:00-04:00,upper,13434.960087748866,,1197_upper,,,,,,,,,,,,,,,,,left_only
1198_upper,1198,2022-08-29,2022-08-29 10:30:00-04:00,2022-09-26 10:30:00-04:00,upper,12763.025908248905,2022-09-12 04:42:00-04:00,1198_upper,1198:upper,1198.0,2022-08-29,2022-08-29 10:30:00-04:00,2022-09-26 10:30:00-04:00,2022-09-12,2022.0,upper,-1.0,12763.025908248905,2022-09-12 05:00:00-04:00,107.25,2022-09-12 15:00:00-04:00,True,True,True,both
1200_upper,1200,2022-08-31,2022-08-31 10:30:00-04:00,2022-09-28 10:30:00-04:00,upper,12706.163063434018,2022-09-11 20:00:00-04:00,1200_upper,1200:upper,1200.0,2022-08-31,2022-08-31 10:30:00-04:00,2022-09-28 10:30:00-04:00,2022-09-11,2022.0,upper,-1.0,12706.163063434018,2022-09-11 18:04:00-04:00,,,False,False,False,both
1202_upper,1202,2022-09-02,2022-09-02 10:30:00-04:00,2022-09-30 10:30:00-04:00,upper,12628.42996861196,2022-09-11 18:00:00-04:00,1202_upper,1202:upper,1202.0,2022-09-02,2022-09-02 10:30:00-04:00,2022-09-30 10:30:00-04:00,2022-09-09,2022.0,upper,-1.0,12628.42996861196,2022-09-09 14:31:00-04:00,48.5,2022-09-09 15:00:00-04:00,False,True,True,both
1204_upper,1204,2022-09-06,2022-09-06 10:30:00-04:00,2022-10-04 10:30:00-04:00,upper,12406.704601741834,2022-09-09 00:48:00-04:00,1204_upper,1204:upper,1204.0,2022-09-06,2022-09-06 10:30:00-04:00,2022-10-04 10:30:00-04:00,2022-09-09,2022.0,upper,-1.0,12406.704601741834,2022-09-09 00:32:00-04:00,18.0,2022-09-09 15:00:00-04:00,True,True,True,both
1206_upper,1206,2022-09-08,2022-09-08 10:30:00-04:00,2022-10-06 10:30:00-04:00,upper,12452.29077808732,2022-09-09 03:27:00-04:00,1206_upper,1206:upper,1206.0,2022-09-08,2022-09-08 10:30:00-04:00,2022-10-06 10:30:00-04:00,2022-09-09,2022.0,upper,-1.0,12452.29077808732,2022-09-09 00:32:00-04:00,18.0,2022-09-09 15:00:00-04:00,True,True,True,both
1207_lower,1207,2022-09-09,2022-09-09 10:30:00-04:00,2022-10-07 10:30:00-04:00,lower,12217.994382982804,2022-09-13 14:52:00-04:00,1207_lower,1207:lower,1207.0,2022-09-09,2022-09-09 10:30:00-04:00,2022-10-07 10:30:00-04:00,2022-09-13,2022.0,lower,1.0,12188.494382982804,2022-09-13 11:46:00-04:00,118.75,2022-09-13 15:00:00-04:00,False,True,True,both
1207_upper,1207,2022-09-09,2022-09-09 10:30:00-04:00,2022-10-07 10:30:00-04:00,upper,12679.130617017196,2022-09-11 18:03:00-04:00,1207_upper,1207:upper,1207.0,2022-09-09,2022-09-09 10:30:00-04:00,2022-10-07 10:30:00-04:00,2022-09-11,2022.0,upper,-1.0,12738.130617017196,2022-09-11 18:04:00-04:00,,,False,False,False,both
1209_lower,1209,2022-09-13,2022-09-13 10:30:00-04:00,2022-10-11 10:30:00-04:00,lower,12201.692910855389,2022-09-13 15:07:00-04:00,1209_lower,1209:lower,1209.0,2022-09-13,2022-09-13 10:30:00-04:00,2022-10-11 10:30:00-04:00,2022-09-13,2022.0,lower,1.0,12201.692910855389,2022-09-13 11:46:00-04:00,118.75,2022-09-13 15:00:00-04:00,False,True,True,both
1209_upper,1209,2022-09-13,2022-09-13 10:30:00-04:00,2022-10-11 10:30:00-04:00,upper,12687.182089144611,,1209_upper,,,,,,,,,,,,,,,,,left_only
1210_upper,1210,2022-09-14,2022-09-14 10:30:00-04:00,2022-10-12 10:30:00-04:00,upper,12395.609809998852,,1210_upper,,,,,,,,,,,,,,,,,left_only
1211_upper,1211,2022-09-15,2022-09-15 10:30:00-04:00,2022-10-13 10:30:00-04:00,upper,12387.186833838976,,1211_upper,,,,,,,,,,,,,,,,,left_only
1215_upper,1215,2022-09-21,2022-09-21 10:30:00-04:00,2022-10-19 10:30:00-04:00,upper,12153.086059197149,,1215_upper,,,,,,,,,,,,,,,,,left_only
1216_upper,1216,2022-09-22,2022-09-22 10:30:00-04:00,2022-10-20 10:30:00-04:00,upper,11859.62175271978,,1216_upper,,,,,,,,,,,,,,,,,left_only
1219_upper,1219,2022-09-27,2022-09-27 10:30:00-04:00,2022-10-25 10:30:00-04:00,upper,11751.904016106326,,1219_upper,,,,,,,,,,,,,,,,,left_only
1224_upper,1224,2022-10-04,2022-10-04 10:30:00-04:00,2022-11-01 10:30:00-04:00,upper,11813.604004412911,,1224_upper,,,,,,,,,,,,,,,,,left_only
1226_upper,1226,2022-10-06,2022-10-06 10:30:00-04:00,2022-11-03 10:30:00-04:00,upper,11894.409142432907,,1226_upper,,,,,,,,,,,,,,,,,left_only
1231_lower,1231,2022-10-13,2022-10-13 10:30:00-04:00,2022-11-10 10:30:00-05:00,lower,10249.808424552082,,1231_lower,,,,,,,,,,,,,,,,,left_only
1246_lower,1246,2022-11-03,2022-11-03 10:30:00-04:00,2022-12-01 10:30:00-05:00,lower,10577.262919218618,,1246_lower,,,,,,,,,,,,,,,,,left_only
1247_lower,1247,2022-11-04,2022-11-04 10:30:00-04:00,2022-12-02 10:30:00-05:00,lower,10587.670467852486,,1247_lower,,,,,,,,,,,,,,,,,left_only
1248_lower,1248,2022-11-07,2022-11-07 10:30:00-05:00,2022-12-05 10:30:00-05:00,lower,10715.09437131936,,1248_lower,,,,,,,,,,,,,,,,,left_only
1251_lower,1251,2022-11-10,2022-11-10 10:30:00-05:00,2022-12-08 10:30:00-05:00,lower,11083.480652452712,,1251_lower,,,,,,,,,,,,,,,,,left_only
1252_lower,1252,2022-11-11,2022-11-11 10:30:00-05:00,2022-12-09 10:30:00-05:00,lower,11377.599634196651,,1252_lower,,,,,,,,,,,,,,,,,left_only
1256_lower,1256,2022-11-17,2022-11-17 10:30:00-05:00,2022-12-15 10:30:00-05:00,lower,11361.964251164189,,1256_lower,,,,,,,,,,,,,,,,,left_only
126_lower,126,2018-06-28,2018-06-28 10:30:00-04:00,2018-07-26 10:30:00-04:00,lower,6904.453474409601,,126_lower,,,,,,,,,,,,,,,,,left_only
1270_upper,1270,2022-12-07,2022-12-07 10:30:00-05:00,2023-01-06 10:30:00-05:00,upper,11739.75053776858,2022-12-09 08:30:00-05:00,1270_upper,1270:upper,1270.0,2022-12-07,2022-12-07 10:30:00-05:00,2023-01-06 10:30:00-05:00,2022-12-08,2022.0,upper,-1.0,11739.75053776858,2022-12-08 18:09:00-05:00,,,False,False,False,both
1272_upper,1272,2022-12-09,2022-12-09 10:30:00-05:00,2023-01-10 10:30:00-05:00,upper,11796.899491185975,2022-12-12 15:23:00-05:00,1272_upper,1272:upper,1272.0,2022-12-09,2022-12-09 10:30:00-05:00,2023-01-10 10:30:00-05:00,2022-12-09,2022.0,upper,-1.0,11796.899491185975,2022-12-09 12:32:00-05:00,52.0,2022-12-09 15:00:00-05:00,False,True,True,both
1273_lower,1273,2022-12-12,2022-12-12 10:30:00-05:00,2023-01-11 10:30:00-05:00,lower,11529.745259949665,2022-12-15 10:04:00-05:00,1273_lower,1273:lower,1273.0,2022-12-12,2022-12-12 10:30:00-05:00,2023-01-11 10:30:00-05:00,2022-12-16,2022.0,lower,1.0,11373.646299531974,2022-12-16 03:19:00-05:00,63.0,2022-12-16 15:00:00-05:00,True,True,True,both
