sess_date,year,entry_ts,cutoff_ts,side,level,anchor,stop_pts,pnl_standard,exit_standard,pnl_be60,exit_be60
2023-02-24,2023,2023-02-24 08:39:00-0500,2023-02-24 15:00:00-0500,lower,11986.569082,20.75,31.125,31.125,TP,31.125,TP
2023-02-27,2023,2023-02-27 10:09:00-0500,2023-02-27 15:00:00-0500,upper,12183.818814,45.25,67.875,67.875,TP,67.875,TP
2023-03-01,2023,2023-03-01 10:11:00-0500,2023-03-01 15:00:00-0500,lower,11962.934722,75.5,113.25,-6.4347,cutoff,0.0,BE
2023-03-02,2023,2023-03-01 20:39:00-0500,2023-03-02 15:00:00-0500,lower,11896.630633,46.25,69.375,69.375,TP,0.0,BE
2023-03-02,2023,2023-03-01 20:40:00-0500,2023-03-02 15:00:00-0500,lower,11892.536197,46.25,69.375,69.375,TP,0.0,BE
2023-03-06,2023,2023-03-05 21:37:00-0500,2023-03-06 15:00:00-0500,upper,12335.463803,33.5,50.25,-50.25,SL,-0.0,BE
2023-03-06,2023,2023-03-05 21:39:00-0500,2023-03-06 15:00:00-0500,upper,12344.409548,33.5,50.25,-50.25,SL,-0.0,BE
2023-03-06,2023,2023-03-06 10:17:00-0500,2023-03-06 15:00:00-0500,upper,12422.565971,49.25,73.875,73.875,TP,-0.0,BE
2023-03-06,2023,2023-03-06 10:17:00-0500,2023-03-06 15:00:00-0500,upper,12423.042598,49.25,73.875,73.875,TP,-0.0,BE
2023-03-07,2023,2023-03-07 10:08:00-0500,2023-03-07 15:00:00-0500,lower,12203.699916,49.75,74.625,74.625,TP,74.625,TP
2023-03-13,2023,2023-03-13 02:12:00-0400,2023-03-13 15:00:00-0400,upper,12213.875111,32.5,48.75,48.75,TP,48.75,TP
2023-03-14,2023,2023-03-14 09:16:00-0400,2023-03-14 15:00:00-0400,upper,12215.005556,170.75,200.0,-26.9944,cutoff,-0.0,BE
2023-03-15,2023,2023-03-14 22:08:00-0400,2023-03-15 15:00:00-0400,upper,12357.008157,22.75,34.125,34.125,TP,-0.0,BE
2023-03-16,2023,2023-03-15 20:29:00-0400,2023-03-16 15:00:00-0400,upper,12439.642296,36.5,54.75,54.75,TP,-0.0,BE
2023-03-16,2023,2023-03-15 21:08:00-0400,2023-03-16 15:00:00-0400,upper,12461.976906,57.25,85.875,85.875,TP,85.875,TP
2023-03-16,2023,2023-03-16 10:54:00-0400,2023-03-16 15:00:00-0400,upper,12516.985682,104.5,156.75,-156.75,SL,-0.0,BE
2023-03-21,2023,2023-03-21 09:32:00-0400,2023-03-21 15:00:00-0400,upper,12804.894941,35.25,52.875,52.875,TP,52.875,TP
2023-03-28,2023,2023-03-28 09:33:00-0400,2023-03-28 15:00:00-0400,lower,12736.87063,38.75,58.125,-58.125,SL,-58.125,SL
2023-03-30,2023,2023-03-30 05:27:00-0400,2023-03-30 15:00:00-0400,upper,13008.379541,16.5,24.75,-24.75,SL,-0.0,BE
2023-03-30,2023,2023-03-30 08:11:00-0400,2023-03-30 15:00:00-0400,upper,13044.435005,16.25,24.375,-24.375,SL,-24.375,SL
2023-04-05,2023,2023-04-05 10:19:00-0400,2023-04-05 15:00:00-0400,lower,13100.946936,88.0,132.0,-26.9469,cutoff,0.0,BE
2023-04-05,2023,2023-04-05 10:44:00-0400,2023-04-05 15:00:00-0400,lower,13062.13261,88.0,132.0,11.8674,cutoff,0.0,BE
2023-04-06,2023,2023-04-06 09:34:00-0400,2023-04-06 15:00:00-0400,lower,12969.69249,56.0,84.0,84.0,TP,84.0,TP
2023-04-11,2023,2023-04-11 05:02:00-0400,2023-04-11 15:00:00-0400,upper,13195.157886,27.0,40.5,40.5,TP,-0.0,BE
2023-04-14,2023,2023-04-14 10:04:00-0400,2023-04-14 15:00:00-0400,upper,13252.113971,136.5,200.0,87.614,cutoff,87.614,cutoff
2023-04-20,2023,2023-04-20 04:37:00-0400,2023-04-20 15:00:00-0400,lower,13049.068379,72.75,109.125,109.125,TP,0.0,BE
2023-04-21,2023,2023-04-21 06:50:00-0400,2023-04-21 15:00:00-0400,lower,13017.100469,26.0,39.0,39.0,TP,0.0,BE
2023-04-25,2023,2023-04-25 10:07:00-0400,2023-04-25 15:00:00-0400,lower,12962.199258,49.5,74.25,-74.25,SL,0.0,BE
2023-04-25,2023,2023-04-25 10:35:00-0400,2023-04-25 15:00:00-0400,lower,12931.882434,49.5,74.25,-74.25,SL,0.0,BE
2023-04-27,2023,2023-04-27 10:34:00-0400,2023-04-27 15:00:00-0400,upper,13095.741715,49.0,73.5,-73.5,SL,-0.0,BE
2023-05-01,2023,2023-04-30 22:55:00-0400,2023-05-01 15:00:00-0400,upper,13337.05751,14.5,21.75,-21.75,SL,-0.0,BE
2023-05-01,2023,2023-05-01 02:42:00-0400,2023-05-01 15:00:00-0400,upper,13354.499818,22.25,33.375,33.375,TP,33.375,TP
2023-05-01,2023,2023-05-01 02:42:00-0400,2023-05-01 15:00:00-0400,upper,13363.054619,22.25,33.375,33.375,TP,33.375,TP
2023-05-02,2023,2023-05-02 10:36:00-0400,2023-05-02 15:00:00-0400,lower,13176.138032,47.5,71.25,29.362,cutoff,0.0,BE
2023-05-04,2023,2023-05-04 09:44:00-0400,2023-05-04 15:00:00-0400,lower,13042.435087,39.25,58.875,58.875,TP,0.0,BE
2023-05-05,2023,2023-05-05 10:09:00-0400,2023-05-05 15:00:00-0400,upper,13224.223199,81.0,121.5,-121.5,SL,-0.0,BE
2023-05-10,2023,2023-05-10 09:32:00-0400,2023-05-10 15:00:00-0400,upper,13410.064913,139.25,200.0,20.0649,cutoff,-0.0,BE
2023-05-10,2023,2023-05-10 09:32:00-0400,2023-05-10 15:00:00-0400,upper,13411.199002,139.25,200.0,21.199,cutoff,-0.0,BE
2023-05-10,2023,2023-05-10 10:04:00-0400,2023-05-10 15:00:00-0400,upper,13420.995773,95.75,143.625,143.625,TP,143.625,TP
2023-05-10,2023,2023-05-10 10:08:00-0400,2023-05-10 15:00:00-0400,upper,13428.486968,95.75,143.625,143.625,TP,143.625,TP
2023-05-11,2023,2023-05-11 03:46:00-0400,2023-05-11 15:00:00-0400,upper,13454.855521,22.0,33.0,33.0,TP,-0.0,BE
2023-05-11,2023,2023-05-11 04:17:00-0400,2023-05-11 15:00:00-0400,upper,13458.181621,38.0,57.0,57.0,TP,-0.0,BE
2023-05-24,2023,2023-05-24 03:03:00-0400,2023-05-24 15:00:00-0400,lower,13706.076932,20.75,31.125,-31.125,SL,0.0,BE
2023-05-24,2023,2023-05-24 03:03:00-0400,2023-05-24 15:00:00-0400,lower,13705.754479,20.75,31.125,-31.125,SL,0.0,BE
2023-05-25,2023,2023-05-25 09:06:00-0400,2023-05-25 15:00:00-0400,upper,13975.370521,47.0,70.5,70.5,TP,70.5,TP
2023-05-26,2023,2023-05-26 07:26:00-0400,2023-05-26 15:00:00-0400,upper,14037.217524,58.25,87.375,-87.375,SL,-0.0,BE
2023-05-26,2023,2023-05-26 07:42:00-0400,2023-05-26 15:00:00-0400,upper,14038.798068,58.25,87.375,-87.375,SL,-0.0,BE
2023-05-26,2023,2023-05-26 10:00:00-0400,2023-05-26 15:00:00-0400,upper,14124.819325,109.25,163.875,-163.875,SL,-0.0,BE
2023-05-30,2023,2023-05-30 05:20:00-0400,2023-05-30 15:00:00-0400,upper,14500.603669,62.25,93.375,93.375,TP,-0.0,BE
2023-06-02,2023,2023-06-02 05:14:00-0400,2023-06-02 15:00:00-0400,upper,14550.86656,26.75,40.125,40.125,TP,-0.0,BE
2023-06-12,2023,2023-06-11 20:00:00-0400,2023-06-12 15:00:00-0400,upper,14725.630739,24.25,36.375,-36.375,SL,-36.375,SL
2023-06-20,2023,2023-06-20 01:20:00-0400,2023-06-20 15:00:00-0400,lower,15222.971804,8.25,12.375,12.375,TP,12.375,TP
2023-06-20,2023,2023-06-20 10:30:00-0400,2023-06-20 15:00:00-0400,lower,15127.8617,106.25,159.375,122.6383,cutoff,122.6383,cutoff
2023-06-22,2023,2023-06-22 02:13:00-0400,2023-06-22 15:00:00-0400,lower,14975.540735,26.5,39.75,39.75,TP,0.0,BE
2023-06-30,2023,2023-06-30 08:38:00-0400,2023-06-30 15:00:00-0400,upper,15254.069573,19.25,28.875,-28.875,SL,-0.0,BE
2023-06-30,2023,2023-06-30 08:39:00-0400,2023-06-30 15:00:00-0400,upper,15255.780357,19.25,28.875,28.875,TP,28.875,TP
2023-06-30,2023,2023-06-30 08:39:00-0400,2023-06-30 15:00:00-0400,upper,15256.948067,19.25,28.875,28.875,TP,28.875,TP
2023-06-30,2023,2023-06-30 09:43:00-0400,2023-06-30 15:00:00-0400,upper,15290.171959,87.5,131.25,-46.578,cutoff,-0.0,BE
2023-06-30,2023,2023-06-30 10:20:00-0400,2023-06-30 15:00:00-0400,upper,15364.8883,96.25,144.375,28.1383,cutoff,28.1383,cutoff
2023-07-03,2023,2023-07-03 04:11:00-0400,2023-07-03 15:00:00-0400,upper,15385.778278,18.25,27.375,27.375,TP,27.375,TP
2023-07-06,2023,2023-07-06 08:30:00-0400,2023-07-06 15:00:00-0400,lower,15242.183193,22.5,33.75,-33.75,SL,-33.75,SL
2023-07-12,2023,2023-07-12 08:30:00-0400,2023-07-12 15:00:00-0400,upper,15359.868794,31.5,47.25,-47.25,SL,-47.25,SL
2023-07-13,2023,2023-07-13 00:13:00-0400,2023-07-13 15:00:00-0400,upper,15527.892236,18.5,27.75,27.75,TP,27.75,TP
2023-07-27,2023,2023-07-27 03:49:00-0400,2023-07-27 15:00:00-0400,upper,15770.652112,25.0,37.5,-37.5,SL,-0.0,BE
2023-07-27,2023,2023-07-27 03:49:00-0400,2023-07-27 15:00:00-0400,upper,15771.204732,25.0,37.5,-37.5,SL,-0.0,BE
2023-07-27,2023,2023-07-27 04:09:00-0400,2023-07-27 15:00:00-0400,upper,15778.833446,64.5,96.75,-96.75,SL,-0.0,BE
2023-07-27,2023,2023-07-27 09:45:00-0400,2023-07-27 15:00:00-0400,upper,15897.893695,36.5,54.75,54.75,TP,54.75,TP
2023-08-02,2023,2023-08-02 02:53:00-0400,2023-08-02 15:00:00-0400,lower,15680.358069,27.75,41.625,-41.625,SL,-41.625,SL
2023-08-03,2023,2023-08-03 03:31:00-0400,2023-08-03 15:00:00-0400,lower,15359.097888,67.25,100.875,100.875,TP,0.0,BE
2023-08-08,2023,2023-08-08 10:11:00-0400,2023-08-08 15:00:00-0400,lower,15258.530623,114.0,171.0,73.2194,cutoff,0.0,BE
2023-08-08,2023,2023-08-08 10:57:00-0400,2023-08-08 15:00:00-0400,lower,15237.655694,114.0,171.0,94.0943,cutoff,0.0,BE
2023-08-11,2023,2023-08-11 08:31:00-0400,2023-08-11 15:00:00-0400,lower,15133.436732,28.0,42.0,-42.0,SL,-42.0,SL
2023-08-17,2023,2023-08-16 20:19:00-0400,2023-08-17 15:00:00-0400,lower,14907.749307,16.25,24.375,24.375,TP,0.0,BE
2023-08-17,2023,2023-08-16 20:39:00-0400,2023-08-17 15:00:00-0400,lower,14901.543562,16.25,24.375,24.375,TP,24.375,TP
2023-08-17,2023,2023-08-17 10:33:00-0400,2023-08-17 15:00:00-0400,lower,14877.054025,106.25,159.375,-60.054,cutoff,0.0,BE
2023-08-21,2023,2023-08-21 04:24:00-0400,2023-08-21 15:00:00-0400,upper,14823.580191,80.5,120.75,-120.75,SL,-0.0,BE
2023-08-22,2023,2023-08-22 03:44:00-0400,2023-08-22 15:00:00-0400,upper,15046.702045,37.5,56.25,-56.25,SL,-0.0,BE
2023-08-23,2023,2023-08-23 10:51:00-0400,2023-08-23 15:00:00-0400,upper,15178.222757,125.0,187.5,-27.7772,cutoff,-0.0,BE
2023-08-29,2023,2023-08-29 10:00:00-0400,2023-08-29 15:00:00-0400,upper,15179.062139,115.0,172.5,-172.5,SL,-0.0,BE
2023-08-29,2023,2023-08-29 10:22:00-0400,2023-08-29 15:00:00-0400,upper,15281.362425,115.0,172.5,-112.8876,cutoff,-0.0,BE
2023-08-31,2023,2023-08-31 08:16:00-0400,2023-08-31 15:00:00-0400,upper,15532.052677,57.5,86.25,-34.6973,cutoff,-0.0,BE
2023-08-31,2023,2023-08-31 09:45:00-0400,2023-08-31 15:00:00-0400,upper,15557.313268,51.5,77.25,-9.4367,cutoff,-0.0,BE
2023-08-31,2023,2023-08-31 10:00:00-0400,2023-08-31 15:00:00-0400,upper,15569.768238,86.75,130.125,3.0182,cutoff,-0.0,BE
2023-08-31,2023,2023-08-31 10:21:00-0400,2023-08-31 15:00:00-0400,upper,15589.592104,86.75,130.125,22.8421,cutoff,-0.0,BE
2023-09-01,2023,2023-09-01 08:32:00-0400,2023-09-01 15:00:00-0400,upper,15629.551659,23.25,34.875,34.875,TP,34.875,TP
2023-09-01,2023,2023-09-01 08:32:00-0400,2023-09-01 15:00:00-0400,upper,15629.449941,23.25,34.875,34.875,TP,34.875,TP
2023-09-05,2023,2023-09-05 04:12:00-0400,2023-09-05 15:00:00-0400,lower,15439.378376,46.25,69.375,69.375,TP,0.0,BE
2023-09-06,2023,2023-09-06 10:13:00-0400,2023-09-06 15:00:00-0400,lower,15389.28189,53.75,80.625,-19.5319,cutoff,0.0,BE
2023-09-07,2023,2023-09-07 08:14:00-0400,2023-09-07 15:00:00-0400,lower,15268.239324,37.75,56.625,-56.625,SL,-56.625,SL
2023-09-08,2023,2023-09-08 09:50:00-0400,2023-09-08 15:00:00-0400,upper,15365.185919,50.0,75.0,75.0,TP,75.0,TP
2023-09-11,2023,2023-09-10 20:00:00-0400,2023-09-11 15:00:00-0400,upper,15496.462916,15.25,22.875,-22.875,SL,-22.875,SL
2023-09-13,2023,2023-09-13 08:30:00-0400,2023-09-13 15:00:00-0400,lower,15421.240815,50.0,75.0,75.0,TP,75.0,TP
2023-09-13,2023,2023-09-13 08:30:00-0400,2023-09-13 15:00:00-0400,lower,15437.157467,50.0,75.0,75.0,TP,75.0,TP
2023-09-15,2023,2023-09-15 10:59:00-0400,2023-09-15 15:00:00-0400,lower,15426.248171,144.5,200.0,-54.4982,cutoff,0.0,BE
2023-09-19,2023,2023-09-19 09:50:00-0400,2023-09-19 15:00:00-0400,lower,15323.866631,45.75,68.625,-68.625,SL,-68.625,SL
2023-09-21,2023,2023-09-20 20:07:00-0400,2023-09-21 15:00:00-0400,lower,15106.912084,22.5,33.75,-33.75,SL,0.0,BE
2023-09-21,2023,2023-09-21 06:01:00-0400,2023-09-21 15:00:00-0400,lower,15034.564081,35.25,52.875,-52.875,SL,0.0,BE
2023-09-25,2023,2023-09-25 04:44:00-0400,2023-09-25 15:00:00-0400,lower,14797.891152,32.0,48.0,48.0,TP,48.0,TP
2023-09-26,2023,2023-09-26 10:13:00-0400,2023-09-26 15:00:00-0400,lower,14756.293148,82.5,123.75,-57.7931,cutoff,0.0,BE
2023-09-29,2023,2023-09-29 08:30:00-0400,2023-09-29 15:00:00-0400,upper,15007.116612,40.75,61.125,61.125,TP,-0.0,BE
2023-09-29,2023,2023-09-29 09:48:00-0400,2023-09-29 15:00:00-0400,upper,15030.213529,87.0,130.5,130.5,TP,130.5,TP
2023-10-04,2023,2023-10-04 02:18:00-0400,2023-10-04 15:00:00-0400,lower,14608.482636,50.0,75.0,75.0,TP,0.0,BE
2023-10-12,2023,2023-10-11 20:06:00-0400,2023-10-12 15:00:00-0400,upper,15423.339015,14.25,21.375,-21.375,SL,-0.0,BE
2023-10-19,2023,2023-10-19 03:46:00-0400,2023-10-19 15:00:00-0400,lower,14977.196254,29.5,44.25,44.25,TP,44.25,TP
2023-10-19,2023,2023-10-19 03:49:00-0400,2023-10-19 15:00:00-0400,lower,14960.180489,29.5,44.25,44.25,TP,44.25,TP
2023-10-20,2023,2023-10-20 02:21:00-0400,2023-10-20 15:00:00-0400,lower,14811.455813,23.0,34.5,34.5,TP,0.0,BE
2023-10-23,2023,2023-10-23 03:43:00-0400,2023-10-23 15:00:00-0400,lower,14637.371414,18.25,27.375,27.375,TP,27.375,TP
2023-10-23,2023,2023-10-23 05:05:00-0400,2023-10-23 15:00:00-0400,lower,14609.982423,42.0,63.0,-63.0,SL,-63.0,SL
2023-10-24,2023,2023-10-24 10:38:00-0400,2023-10-24 15:00:00-0400,upper,14861.637096,79.5,119.25,119.25,TP,119.25,TP
2023-10-25,2023,2023-10-25 10:27:00-0400,2023-10-25 15:00:00-0400,lower,14596.908219,153.0,200.0,-123.6582,cutoff,0.0,BE
2023-10-26,2023,2023-10-25 19:21:00-0400,2023-10-26 15:00:00-0400,lower,14341.862904,76.5,114.75,114.75,TP,0.0,BE
2023-11-01,2023,2023-11-01 10:22:00-0400,2023-11-01 15:00:00-0400,upper,14601.035061,114.5,171.75,-80.2149,cutoff,-0.0,BE
2023-11-01,2023,2023-11-01 10:23:00-0400,2023-11-01 15:00:00-0400,upper,14619.357213,114.5,171.75,-61.8928,cutoff,-0.0,BE
2023-11-02,2023,2023-11-02 08:30:00-0400,2023-11-02 15:00:00-0400,upper,14935.534576,29.25,43.875,43.875,TP,-0.0,BE
2023-11-03,2023,2023-11-03 09:31:00-0400,2023-11-03 15:00:00-0400,upper,15070.892577,125.5,188.25,-141.8574,cutoff,-0.0,BE
2023-11-03,2023,2023-11-03 09:43:00-0400,2023-11-03 15:00:00-0400,upper,15083.732484,125.5,188.25,-129.0175,cutoff,-0.0,BE
2023-11-07,2023,2023-11-07 09:17:00-0500,2023-11-07 15:00:00-0500,upper,15268.539634,33.75,50.625,-50.625,SL,-50.625,SL
2023-11-14,2023,2023-11-14 08:30:00-0500,2023-11-14 15:00:00-0500,upper,15665.25105,19.75,29.625,-29.625,SL,-29.625,SL
2023-11-15,2023,2023-11-15 08:25:00-0500,2023-11-15 15:00:00-0500,upper,15999.786835,24.0,36.0,-36.0,SL,-36.0,SL
2023-11-20,2023,2023-11-20 09:58:00-0500,2023-11-20 15:00:00-0500,upper,15994.22996,32.5,48.75,48.75,TP,48.75,TP
2023-11-22,2023,2023-11-22 09:36:00-0500,2023-11-22 15:00:00-0500,upper,16158.559574,26.75,40.125,40.125,TP,40.125,TP
2023-11-27,2023,2023-11-26 21:04:00-0500,2023-11-27 15:00:00-0500,lower,15958.763632,19.25,28.875,28.875,TP,0.0,BE
2023-11-29,2023,2023-11-29 04:23:00-0500,2023-11-29 15:00:00-0500,upper,16103.147217,44.0,66.0,-66.0,SL,-0.0,BE
2023-11-29,2023,2023-11-29 08:06:00-0500,2023-11-29 15:00:00-0500,upper,16150.415114,21.5,32.25,-32.25,SL,-0.0,BE
2023-11-29,2023,2023-11-29 08:30:00-0500,2023-11-29 15:00:00-0500,upper,16164.611368,21.5,32.25,-32.25,SL,-0.0,BE
2023-11-29,2023,2023-11-29 08:30:00-0500,2023-11-29 15:00:00-0500,upper,16161.885073,21.5,32.25,-32.25,SL,-0.0,BE
2023-11-30,2023,2023-11-30 09:42:00-0500,2023-11-30 15:00:00-0500,lower,15967.453281,49.5,74.25,-74.25,SL,0.0,BE
2023-11-30,2023,2023-11-30 10:48:00-0500,2023-11-30 15:00:00-0500,lower,15888.614927,105.0,157.5,32.1351,cutoff,0.0,BE
2023-12-04,2023,2023-12-04 09:24:00-0500,2023-12-04 15:00:00-0500,lower,15854.352783,65.0,97.5,-97.5,SL,0.0,BE
2023-12-04,2023,2023-12-04 09:51:00-0500,2023-12-04 15:00:00-0500,lower,15825.815426,65.0,97.5,-97.5,SL,0.0,BE
2023-12-04,2023,2023-12-04 10:15:00-0500,2023-12-04 15:00:00-0500,lower,15820.722394,85.0,127.5,8.2776,cutoff,0.0,BE
2023-12-04,2023,2023-12-04 10:24:00-0500,2023-12-04 15:00:00-0500,lower,15763.111666,85.0,127.5,65.8883,cutoff,0.0,BE
2023-12-04,2023,2023-12-04 10:28:00-0500,2023-12-04 15:00:00-0500,lower,15747.922037,85.0,127.5,81.078,cutoff,81.078,cutoff
2023-12-04,2023,2023-12-04 10:53:00-0500,2023-12-04 15:00:00-0500,lower,15722.39504,85.0,127.5,127.5,TP,127.5,TP
2023-12-06,2023,2023-12-06 09:00:00-0500,2023-12-06 15:00:00-0500,upper,16019.860859,84.75,127.125,127.125,TP,127.125,TP
2023-12-06,2023,2023-12-06 09:23:00-0500,2023-12-06 15:00:00-0500,upper,16031.998356,84.75,127.125,127.125,TP,127.125,TP
2023-12-08,2023,2023-12-08 10:11:00-0500,2023-12-08 15:00:00-0500,upper,16085.763334,87.5,131.25,-21.7367,cutoff,-0.0,BE
2023-12-08,2023,2023-12-08 10:24:00-0500,2023-12-08 15:00:00-0500,upper,16111.463071,87.5,131.25,3.9631,cutoff,-0.0,BE
2023-12-11,2023,2023-12-10 19:00:00-0500,2023-12-11 15:00:00-0500,upper,16300.911553,32.25,48.375,-48.375,SL,-0.0,BE
2023-12-11,2023,2023-12-10 19:00:00-0500,2023-12-11 15:00:00-0500,upper,16196.902606,32.25,48.375,-48.375,SL,-48.375,SL
2023-12-12,2023,2023-12-11 19:21:00-0500,2023-12-12 15:00:00-0500,upper,16478.359106,15.25,22.875,-22.875,SL,-0.0,BE
2023-12-19,2023,2023-12-19 07:17:00-0500,2023-12-19 15:00:00-0500,upper,16980.404601,24.75,37.125,-21.5954,cutoff,-0.0,BE
2023-12-19,2023,2023-12-19 10:31:00-0500,2023-12-19 15:00:00-0500,upper,16999.357653,51.0,76.5,-2.6423,cutoff,-0.0,BE
2023-12-28,2023,2023-12-27 20:09:00-0500,2023-12-28 15:00:00-0500,upper,17145.732746,15.5,23.25,23.25,TP,-0.0,BE
2023-12-28,2023,2023-12-27 20:43:00-0500,2023-12-28 15:00:00-0500,upper,17154.551838,15.5,23.25,23.25,TP,-0.0,BE
2023-12-28,2023,2023-12-28 07:34:00-0500,2023-12-28 15:00:00-0500,upper,17161.661111,9.25,13.875,13.875,TP,-0.0,BE
2023-12-29,2023,2023-12-29 10:48:00-0500,2023-12-29 15:00:00-0500,lower,17003.615856,33.75,50.625,-50.625,SL,-50.625,SL
2024-01-02,2024,2024-01-02 06:27:00-0500,2024-01-02 15:00:00-0500,lower,16886.198162,29.25,43.875,-43.875,SL,0.0,BE
2024-01-02,2024,2024-01-02 06:34:00-0500,2024-01-02 15:00:00-0500,lower,16868.892254,29.25,43.875,-43.875,SL,0.0,BE
2024-01-02,2024,2024-01-02 09:56:00-0500,2024-01-02 15:00:00-0500,lower,16727.620588,38.5,57.75,57.75,TP,57.75,TP
2024-01-02,2024,2024-01-02 10:30:00-0500,2024-01-02 15:00:00-0500,lower,16716.142347,158.25,200.0,-64.8923,cutoff,0.0,BE
2024-01-03,2024,2024-01-03 07:35:00-0500,2024-01-03 15:00:00-0500,lower,16606.828216,29.75,44.625,44.625,TP,0.0,BE
2024-01-04,2024,2024-01-04 08:21:00-0500,2024-01-04 15:00:00-0500,lower,16488.549397,31.25,46.875,46.875,TP,0.0,BE
2024-01-05,2024,2024-01-05 00:20:00-0500,2024-01-05 15:00:00-0500,lower,16435.468913,15.75,23.625,-23.625,SL,0.0,BE
2024-01-08,2024,2024-01-08 10:04:00-0500,2024-01-08 15:00:00-0500,upper,16639.231009,161.25,200.0,-137.019,cutoff,-0.0,BE
2024-01-08,2024,2024-01-08 10:48:00-0500,2024-01-08 15:00:00-0500,upper,16661.235707,161.25,200.0,-115.0143,cutoff,-0.0,BE
2024-01-11,2024,2024-01-10 20:07:00-0500,2024-01-11 15:00:00-0500,upper,16987.228593,27.5,41.25,-41.25,SL,-0.0,BE
2024-01-11,2024,2024-01-11 03:26:00-0500,2024-01-11 15:00:00-0500,upper,17043.921784,12.5,18.75,18.75,TP,18.75,TP
2024-01-16,2024,2024-01-16 03:03:00-0500,2024-01-16 15:00:00-0500,lower,16837.320907,27.75,41.625,41.625,TP,0.0,BE
2024-01-16,2024,2024-01-16 03:04:00-0500,2024-01-16 15:00:00-0500,lower,16823.931165,27.75,41.625,41.625,TP,41.625,TP
2024-01-17,2024,2024-01-17 09:48:00-0500,2024-01-17 15:00:00-0500,lower,16716.461272,85.25,127.875,109.2887,cutoff,109.2887,cutoff
2024-01-17,2024,2024-01-17 10:00:00-0500,2024-01-17 15:00:00-0500,lower,16690.521407,140.0,200.0,135.2286,cutoff,135.2286,cutoff
2024-01-17,2024,2024-01-17 10:00:00-0500,2024-01-17 15:00:00-0500,lower,16699.745493,140.0,200.0,126.0045,cutoff,126.0045,cutoff
2024-01-18,2024,2024-01-18 07:37:00-0500,2024-01-18 15:00:00-0500,upper,17013.626596,58.0,87.0,-87.0,SL,-0.0,BE
2024-01-18,2024,2024-01-18 10:48:00-0500,2024-01-18 15:00:00-0500,upper,17071.679093,72.0,108.0,108.0,TP,-0.0,BE
2024-01-19,2024,2024-01-18 21:48:00-0500,2024-01-19 15:00:00-0500,upper,17169.014278,27.75,41.625,-41.625,SL,-0.0,BE
2024-01-19,2024,2024-01-18 22:00:00-0500,2024-01-19 15:00:00-0500,upper,17172.943835,20.75,31.125,-31.125,SL,-0.0,BE
2024-01-19,2024,2024-01-19 03:59:00-0500,2024-01-19 15:00:00-0500,upper,17209.447724,39.0,58.5,-58.5,SL,-0.0,BE
2024-01-19,2024,2024-01-19 04:13:00-0500,2024-01-19 15:00:00-0500,upper,17218.754507,42.75,64.125,-64.125,SL,-0.0,BE
2024-01-19,2024,2024-01-19 05:51:00-0500,2024-01-19 15:00:00-0500,upper,17241.522149,35.25,52.875,52.875,TP,-0.0,BE
2024-01-24,2024,2024-01-24 01:52:00-0500,2024-01-24 15:00:00-0500,upper,17629.672968,19.0,28.5,-28.5,SL,-0.0,BE
2024-01-24,2024,2024-01-24 10:29:00-0500,2024-01-24 15:00:00-0500,upper,17717.829133,58.0,87.0,56.0791,cutoff,-0.0,BE
2024-01-26,2024,2024-01-25 20:00:00-0500,2024-01-26 15:00:00-0500,lower,17524.716559,21.25,31.875,-31.875,SL,0.0,BE
2024-01-31,2024,2024-01-31 04:15:00-0500,2024-01-31 15:00:00-0500,lower,17406.341844,27.5,41.25,-41.25,SL,-41.25,SL
2024-02-07,2024,2024-02-07 10:14:00-0500,2024-02-07 15:00:00-0500,upper,17812.549151,60.75,91.125,-41.7008,cutoff,-0.0,BE
2024-02-07,2024,2024-02-07 10:27:00-0500,2024-02-07 15:00:00-0500,upper,17846.033441,60.75,91.125,-8.2166,cutoff,-0.0,BE
2024-02-07,2024,2024-02-07 10:52:00-0500,2024-02-07 15:00:00-0500,upper,17875.211387,60.75,91.125,91.125,TP,91.125,TP
2024-02-09,2024,2024-02-09 03:02:00-0500,2024-02-09 15:00:00-0500,upper,17902.655592,25.5,38.25,-38.25,SL,-0.0,BE
2024-02-09,2024,2024-02-09 08:31:00-0500,2024-02-09 15:00:00-0500,upper,17946.099027,25.25,37.875,37.875,TP,37.875,TP
2024-02-09,2024,2024-02-09 10:34:00-0500,2024-02-09 15:00:00-0500,upper,17983.080504,69.0,103.5,-68.4195,cutoff,-0.0,BE
2024-02-13,2024,2024-02-13 03:46:00-0500,2024-02-13 15:00:00-0500,lower,17892.693496,19.0,28.5,-28.5,SL,0.0,BE
2024-02-13,2024,2024-02-13 08:30:00-0500,2024-02-13 15:00:00-0500,lower,17738.414945,37.5,56.25,-56.25,SL,-56.25,SL
2024-02-16,2024,2024-02-16 03:18:00-0500,2024-02-16 15:00:00-0500,upper,17990.626371,27.25,40.875,40.875,TP,-0.0,BE
2024-02-20,2024,2024-02-19 21:00:00-0500,2024-02-20 15:00:00-0500,lower,17676.524602,74.75,112.125,-112.125,SL,0.0,BE
2024-02-20,2024,2024-02-20 03:21:00-0500,2024-02-20 15:00:00-0500,lower,17652.603223,27.75,41.625,41.625,TP,41.625,TP
2024-02-20,2024,2024-02-20 09:40:00-0500,2024-02-20 15:00:00-0500,lower,17593.123629,43.0,64.5,-64.5,SL,-64.5,SL
